sessionId,Session,Time,Club,Shot,Ball (m/s),Club (m/s),Smash,Carry (m),Total (m),Spin (rpm),Sidespin (rpm),Spin estimated,Height (m),Time (s),AOA (*),Spin Loft (*),Spin Axis (*),Lateral (m),Curve (m),Shape,Launch H(*),Launch V (*),Mode
5442983,2022-08-21 14:07:12,2022-08-21T14:16:33Z,Pitching Wedge,15,45.1432,34.604,1.3046,127.131,127.753,10888,-2419,0,22.6798,5.3756,-9.914,46.8609,-12.8396,9.4845,-12.0658,9.7534,20.1264,push/draw,Outdoor
5442983,2022-08-21 14:07:12,2022-08-21T14:17:46Z,Pitching Wedge,16,43.1315,39.151,1.1017,111.814,111.619,6368,354,0,30.5283,5.8844,-10.028,58.8041,3.1902,6.0403,3.239,1.4623,29.2236,fade,Outdoor
5442983,2022-08-21 14:07:12,2022-08-21T14:18:58Z,Pitching Wedge,17,45.9333,39.684,1.1575,125.257,123.907,10057,642,0,33.9529,6.2327,-10.673,59.2287,3.6624,-5.5632,3.2642,-4.0132,28.842,pull/fade,Outdoor
5442983,2022-08-21 14:07:12,2022-08-21T14:20:04Z,Pitching Wedge,18,44.6788,41.067,1.0879,122.924,124.431,3284,155,0,38.6698,6.4148,-9.256,67.1711,2.7168,6.6708,2.7192,1.8577,35.5903,fade,Outdoor
5442983,2022-08-21 14:07:12,2022-08-21T14:20:43Z,Pitching Wedge,19,43.5237,41.311,1.0536,125.242,128.367,2672,483,0,34.3695,6.0137,-13.736,72.3853,10.4343,9.284,8.0271,0.5916,34.3106,fade,Outdoor
5442983,2022-08-21 14:07:12,2022-08-21T14:21:18Z,Pitching Wedge,20,46.4054,41.096,1.1292,138.425,141.093,2549,-65,0,39.924,6.5113,-9.862,66.3408,-1.4809,-9.5316,-1.582,-3.2868,34.4593,straight,Outdoor
5442983,2022-08-21 14:07:12,2022-08-21T14:22:18Z,Pitching Wedge,21,47.0644,39.853,1.1809,135.013,136.442,4119,479,0,38.1095,6.4644,-11.432,64.3477,6.6847,7.3732,6.9593,0.1963,31.424,fade,Outdoor
5442983,2022-08-21 14:07:12,2022-08-21T14:23:26Z,4 Iron,22,52.6137,45.312,1.1611,168.091,171.549,4992,221,1,22.5207,5.8098,-10.611,34.7417,2.5442,-4.9402,3.2636,-2.7882,14.1624,fade,Outdoor
5442983,2022-08-21 14:07:12,2022-08-21T14:24:03Z,4 Iron,23,58.1676,43.867,1.326,181.908,184.217,4737,886,0,28.6844,6.5985,-9.174,30.9313,10.786,18.3228,20.2114,-0.5715,13.1555,slice,Outdoor
5442983,2022-08-21 14:07:12,2022-08-21T14:24:51Z,4 Iron,24,52.0462,43.937,1.1846,166.939,168.896,6254,101,0,21.7082,5.8233,-9.28,31.2572,0.9275,-10.9732,0.735,-3.9989,13.6387,pull,Outdoor
5442983,2022-08-21 14:07:12,2022-08-21T14:25:37Z,4 Iron,25,56.3969,-,-,158.728,160.241,6935,3144,0,22.6293,5.6227,-,-,26.9598,38.0217,37.4238,0.2374,13.5438,slice,Outdoor
5442983,2022-08-21 14:07:12,2022-08-21T14:27:03Z,4 Iron,26,55.7589,43.849,1.2716,146.235,163.133,4455,1850,0,8.1777,4.0907,-8.655,18.2156,24.545,20.4379,22.8794,-0.9428,5.2233,slice,Outdoor
5442983,2022-08-21 14:07:12,2022-08-21T14:27:35Z,4 Iron,27,57.7505,43.212,1.3364,174.8,176.196,5348,1678,0,31.8751,6.6932,-9.577,36.3537,18.2909,33.1559,34.2412,-0.3453,15.3303,slice,Outdoor
5442983,2022-08-21 14:07:12,2022-08-21T14:28:36Z,4 Iron,28,58.3908,43.508,1.3421,190.342,190.94,7811,1592,0,29.0238,6.6955,-9.093,30.6357,11.7676,8.7666,22.2709,-4.0618,13.0222,pull/slice,Outdoor
5442983,2022-08-21 14:07:12,2022-08-21T14:29:32Z,4 Iron,29,58.6421,43.418,1.3506,188.379,191.134,4735,590,0,28.8706,6.6139,-10.572,32.1266,7.1673,6.9842,13.3556,-1.9243,12.6813,fade,Outdoor
5442983,2022-08-21 14:07:12,2022-08-21T14:30:10Z,4 Iron,30,56.8139,43.511,1.3057,179.925,186.875,3829,-1099,0,19.3499,5.6524,-9.904,26.708,-16.6933,-44.5856,-25.2739,-6.243,9.6344,pull/hook,Outdoor
5442983,2022-08-21 14:07:12,2022-08-21T14:31:27Z,4 Iron,31,62.3654,49.261,1.266,223.001,231.799,2800,-474,0,24.7273,6.4042,-4.844,19.5561,-9.756,-33.9566,-18.0098,-4.1203,10.9011,pull/draw,Outdoor
5442983,2022-08-21 14:07:12,2022-08-21T14:32:40Z,4 Iron,32,71.2802,49.998,1.4257,248.736,253.443,3293,848,0,38.5002,7.4733,-6.318,27.4814,14.9257,59.3273,34.4492,5.8491,14.1004,push/slice,Outdoor
5442983,2022-08-21 14:07:12,2022-08-21T14:33:33Z,Driver,33,73.1581,49.475,1.4787,252.091,263.722,2639,-862,0,29.1531,6.5135,-1.431,16.2509,-19.0877,-25.1828,-32.9492,1.7928,12.1926,hook,Outdoor
5442983,2022-08-21 14:07:12,2022-08-21T14:34:24Z,Driver,34,64.4895,49.726,1.2969,213.543,228.217,1778,1078,0,22.7799,5.6544,-1.96,18.9332,37.3612,66.4912,53.4561,3.6466,13.0593,push/slice,Outdoor
5442983,2022-08-21 14:07:12,2022-08-21T14:35:03Z,Driver,35,61.5233,49.16,1.2515,209.213,215.053,2755,820,0,29.4805,6.698,-1.849,19.0074,17.3249,46.2883,33.9053,3.4501,13.1196,slice,Outdoor
5442983,2022-08-21 14:07:12,2022-08-21T14:36:25Z,Driver,36,71.1298,49.94,1.4243,208.369,208.29,7197,1751,1,40.9129,7.7039,-5.453,17.9287,14.0859,63.5091,41.0029,6.4068,8.701,push/slice,Outdoor
5442983,2022-08-21 14:07:12,2022-08-21T14:37:12Z,Driver,37,68.9704,49.427,1.3954,240.949,250.41,2828,-687,0,28.3734,6.6018,-3.134,19.1733,-14.0779,-11.9065,-25.2517,3.1934,12.1516,hook,Outdoor
5442983,2022-08-21 14:07:12,2022-08-21T14:38:14Z,Driver,38,68.8083,49.341,1.3945,218.234,220.564,4071,974,0,41.3147,7.7582,-6.162,21.7353,13.8487,64.4272,39.0322,6.8748,10.4924,push/slice,Outdoor
5442983,2022-08-21 14:07:12,2022-08-21T14:42:18Z,Driver,40,70.4157,48.586,1.4493,212.035,213.702,4837,1654,0,42.1634,7.6927,-4.253,12.659,20.0063,57.9998,60.2812,-0.6361,6.6616,slice,Outdoor
5442983,2022-08-21 14:07:12,2022-08-21T14:42:55Z,Driver,41,67.4762,48.274,1.3978,235.169,240.162,3182,762,0,37.7606,7.4211,0.116,18.3509,13.8716,49.5816,31.8818,4.3946,14.9256,push/slice,Outdoor
5442983,2022-08-21 14:07:12,2022-08-21T14:43:34Z,Driver,42,71.5789,48.739,1.4686,262.007,267.782,3774,-174,0,34.7698,7.27,0.276,14.3115,-2.6458,-8.264,-5.6462,-0.5657,12.6074,draw,Outdoor
5442983,2022-08-21 14:07:12,2022-08-21T14:44:21Z,Driver,43,69.6329,49.291,1.4127,249.192,254.105,4128,713,0,36.035,7.3356,-0.559,17.5687,9.9534,27.0221,21.8696,1.1849,14.1169,fade,Outdoor
5442983,2022-08-21 14:07:12,2022-08-21T14:45:03Z,Driver,44,64.3997,49.909,1.2903,227.539,234.662,2256,319,0,33.2028,6.9777,-1.667,19.9886,8.1327,33.6359,15.8574,4.5145,14.46,push/fade,Outdoor
5442983,2022-08-21 14:07:12,2022-08-21T14:45:47Z,Driver,45,66.4224,48.126,1.3802,215.636,218.268,5462,2095,0,31.0734,6.984,-4.028,17.1197,22.5551,63.4403,54.9287,2.3547,9.2097,slice,Outdoor
5442983,2022-08-21 14:07:12,2022-08-21T14:46:20Z,Driver,46,68.5312,47.92,1.4301,248.822,253.712,4040,-512,0,33.7842,7.4436,-1.034,11.9062,-7.2879,-47.0764,-18.7881,-6.5664,7.2321,pull/draw,Outdoor
5442983,2022-08-21 14:07:12,2022-08-21T14:46:48Z,Driver,47,69.3533,48.506,1.4298,246.666,257.362,1629,351,0,30.7717,6.8812,-1.679,16.6164,12.4453,28.7361,24.666,0.9528,12.3175,fade,Outdoor
5442983,2022-08-21 14:07:12,2022-08-21T14:47:28Z,Driver,48,67.8956,48.597,1.3971,231.442,248.05,2033,-330,1,22.62,5.7737,-1.329,15.9383,-9.3535,-6.7291,-11.9247,1.2885,12.086,draw,Outdoor
5442983,2022-08-21 14:07:12,2022-08-21T14:48:14Z,Pitching Wedge,49,44.4837,39.45,1.1276,131.014,133.632,3485,-348,0,32.5704,6.0417,-10.541,61.9294,-5.7319,-7.1491,-5.2221,-0.8226,30.6853,draw,Outdoor
5442983,2022-08-21 14:07:12,2022-08-21T14:49:30Z,Pitching Wedge,50,67.9244,49.108,1.3832,244.499,248.969,3117,691,0,38.5739,7.6638,-3.862,21.1271,12.8265,43.8978,32.5039,2.7053,12.998,slice,Outdoor
5442983,2022-08-21 14:07:12,2022-08-21T14:50:32Z,Pitching Wedge,51,66.7525,47.759,1.3977,205.165,217.574,2639,-1535,0,16.389,5.4788,-2.341,13.8713,-35.5772,-81.2347,-61.8984,-5.7598,6.4393,pull/hook,Outdoor
5442983,2022-08-21 14:07:12,2022-08-21T14:51:02Z,Pitching Wedge,52,44.009,34.496,1.2758,130.804,133.791,3023,23,0,34.7495,6.1156,-11.56,67.0298,0.4477,5.9387,0.542,2.3783,33.2312,straight,Outdoor
5442983,2022-08-21 14:07:12,2022-08-21T14:51:56Z,Driver,53,64.0177,49.303,1.2985,220.37,233.062,3016,759,0,21.6724,5.8064,-1.703,16.0063,14.5824,22.9062,20.2959,0.6861,11.7705,fade,Outdoor
5442983,2022-08-21 14:07:12,2022-08-21T14:52:33Z,Driver,54,65.9524,49.092,1.3434,218.67,223.587,4127,1019,0,23.1712,6.6645,-4.249,9.5986,14.3033,28.4102,34.4395,-1.5897,4.6437,slice,Outdoor
5442983,2022-08-21 14:07:12,2022-08-21T14:53:37Z,Driver,55,66.9599,47.963,1.3961,228.965,235.216,3099,922,0,31.9309,6.9789,-2.989,19.7244,17.3167,29.0728,36.082,-1.7595,12.8886,slice,Outdoor
5376807,2022-08-20 21:15:32,2022-08-20T21:17:32Z,7 Iron,1,53.116,37.691,1.4092,153.504,154.549,5830,-914,1,32.3593,6.4383,-5.746,37.3858,-9.0196,-14.1235,-6.4138,-2.896,20.14,draw,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:18:26Z,7 Iron,2,51.267,39.04,1.3132,139.697,139.559,7042,1261,0,36.3104,6.5852,-7.645,48.2438,10.3143,18.1518,7.0933,4.524,24.146,push/fade,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:19:08Z,7 Iron,3,53.322,39.132,1.3626,155.615,156.9,5616,-984,0,29.981,6.2884,-8.019,38.9895,-10.0895,-11.1992,-7.0928,-1.519,18.605,draw,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:20:28Z,7 Iron,4,54.737,40.939,1.337,151.699,151.544,6547,-445,0,42.243,7.0823,-7.308,47.9915,-3.8973,2.6353,-3.0376,2.162,24.698,draw,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:21:14Z,7 Iron,5,52.066,40.157,1.2966,142.768,142.609,7189,-240,1,35.2634,6.5669,-6.915,43.5984,-1.9131,-2.0264,-1.3516,-0.264,22.423,straight,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:21:57Z,7 Iron,6,49.31,40.653,1.2129,142.025,143.427,5157,-232,0,30.2259,6.1328,-9.788,48.1877,-2.5783,-0.3461,-1.5448,0.484,22.384,straight,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:22:58Z,7 Iron,7,53.334,38.151,1.398,153.673,154.604,5993,-504,0,31.9782,6.4288,-7.497,39.2312,-4.824,-3.894,-3.4586,-0.146,19.555,draw,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:23:42Z,7 Iron,8,53.657,41.742,1.2854,149.23,149.23,6603,799,1,39.1121,6.8607,-8.164,47.9888,6.9496,14.3861,5.208,3.527,23.701,push/fade,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:24:19Z,7 Iron,9,43.206,39.411,1.0963,121.411,128.511,3062,-673,0,16.4011,4.6045,-9.856,43.8966,-12.6932,-8.458,-4.2911,-1.965,18.972,draw,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:24:40Z,7 Iron,10,44.907,32.751,1.3712,122.953,124.374,5859,58,1,20.1451,5.1664,-7.173,36.3807,0.5672,-1.5324,0.2642,-0.827,18.491,straight,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:25:04Z,7 Iron,11,41.968,30.767,1.3641,110.933,113.05,5805,563,1,16.1963,4.6541,-9.853,40.4523,5.5652,2.0493,2.1134,-0.029,17.789,fade,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:25:32Z,7 Iron,12,42.515,32.618,1.3034,118.136,123.57,3569,-156,0,16.6664,4.6516,-7.341,38.0064,-2.5049,-2.0474,-0.8669,-0.558,19.146,straight,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:26:10Z,7 Iron,13,49.013,36.001,1.3614,138.151,139.354,6004,-1209,1,24.2006,5.6761,-7.909,37.9671,-11.6149,-8.1246,-6.7601,-0.548,18.067,draw,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:26:46Z,7 Iron,14,51.152,41.667,1.2276,140.534,140.668,7491,989,0,29.7503,6.1729,-8.572,41.3212,7.5861,12.8437,5.1028,3.164,19.404,fade,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:27:32Z,7 Iron,15,51.684,39.225,1.3176,143.606,143.916,7056,-20,1,30.8289,6.2755,-9.239,42.8552,-0.1624,-2.4841,-0.1112,-0.944,19.742,straight,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:28:42Z,7 Iron,16,52.38,40.307,1.2995,149.501,150.293,5814,256,0,35.6473,6.6158,-7.314,45.1945,2.5234,9.3738,1.7675,2.904,22.86,straight,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:29:21Z,7 Iron,17,52.875,39.375,1.3429,147.35,147.474,6791,-270,1,35.4066,6.6147,-7.278,43.2004,-2.2785,-2.2068,-1.6505,-0.221,21.855,straight,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:29:56Z,7 Iron,18,52.916,40.704,1.3,146.781,146.846,7262,835,1,32.8516,6.453,-9.037,43.3076,6.6024,7.5574,4.7815,1.081,19.991,fade,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:30:35Z,7 Iron,19,50.874,40.672,1.2508,142.398,143.05,6600,512,0,30.3108,6.2073,-8.912,43.5258,4.4486,8.8142,2.9321,2.354,20.323,fade,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:31:27Z,7 Iron,20,36.692,26.716,1.3734,90.9992,95.0645,4841,295,1,12.055,3.9288,-7.804,38.5552,3.4929,0.2829,0.8554,-0.351,18.943,straight,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:31:56Z,7 Iron,21,51.484,36.668,1.4041,151.682,153.596,4912,-624,0,30.0486,6.2127,-7.16,40.7347,-7.2972,-7.2404,-4.703,-0.963,20.539,draw,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:32:29Z,7 Iron,22,51.838,38.425,1.3491,146.162,146.902,6515,-1533,1,31.3473,6.3018,-7.5,42.1678,-13.6076,-15.3225,-9.356,-2.345,20.388,draw,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:33:26Z,7 Iron,23,51.815,39.533,1.3107,147.3,148.203,6237,-1883,1,31.1272,6.2755,-4.927,38.2272,-17.5721,-21.9469,-12.0234,-3.887,20.534,pull/draw,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:34:07Z,7 Iron,24,50.806,40.044,1.2688,142.235,142.926,6595,-1190,1,30.2633,6.1926,-3.233,33.3615,-10.395,-7.7077,-6.8447,-0.34,20.459,draw,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:35:25Z,7 Iron,25,56.528,40.003,1.4131,163.85,164.445,5881,-349,0,39.7187,7.0348,-5.554,39.5195,-3.4019,-5.6207,-2.774,-1,21.691,draw,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:36:33Z,7 Iron,26,55.825,41.913,1.3319,159.362,159.691,6190,-565,0,39.8795,7.007,-7.921,45.3833,-5.2363,-2.4809,-4.2009,0.611,22.294,draw,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:37:26Z,7 Iron,27,54.607,41.99,1.3005,154.211,154.423,6519,-111,0,37.4743,6.8159,-7.334,42.9716,-0.9755,-0.3262,-0.7513,0.152,21.701,straight,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:38:11Z,7 Iron,28,55.4,41.845,1.3239,155.392,155.379,6443,161,0,41.5077,7.0758,-8.104,47.4448,1.4319,4.0667,1.139,1.08,23.592,straight,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:38:53Z,7 Iron,29,56.894,42.278,1.3457,163.85,164.25,6164,74,0,39.6786,7.046,-7.618,42.5507,0.6878,1.4205,0.57,0.31,21.208,straight,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:39:58Z,7 Iron,30,53.858,42.294,1.2734,149.309,149.217,7412,231,1,33.8148,6.5553,-7.724,39.7637,1.7858,3.6544,1.3412,0.882,19.678,straight,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:40:38Z,7 Iron,31,54.094,41.684,1.2977,157.493,158.59,5468,-806,0,36.9954,6.7686,-6.079,42.4649,-8.4753,-8.2836,-6.2867,-0.724,22.418,draw,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:41:12Z,7 Iron,32,44.283,41.001,1.08,126.392,132.613,3234,-524,0,17.7954,4.8123,-9.402,42.4328,-9.3225,-7.5565,-3.4778,-1.839,19.01,draw,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:41:31Z,7 Iron,33,54.813,40.337,1.3589,157.445,158.158,6269,-214,1,34.2588,6.6368,-7.211,38.6006,-1.956,-5.3131,-1.4954,-1.394,19.592,straight,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:42:23Z,7 Iron,34,54.653,41.613,1.3134,155.084,155.46,6626,-61,0,34.744,6.6559,-7.509,39.7066,-0.5275,1.5572,-0.4042,0.718,19.876,straight,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:43:24Z,7 Iron,35,55.246,42.131,1.3113,159.667,160.539,6315,-679,0,29.8169,6.3676,-9.341,37.0949,-6.1719,-6.0605,-4.6829,-0.5,16.553,draw,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:44:18Z,7 Iron,36,55.832,42.507,1.3135,154.793,154.539,6661,-248,0,43.404,7.1904,-7.371,47.4592,-2.1335,0.82,-1.7292,0.941,24.324,straight,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:45:21Z,7 Iron,37,54.266,39.025,1.3905,156.261,157.124,6104,-292,0,33.9175,6.5922,-8.149,41.0578,-2.7415,-4.6915,-2.05,-0.971,19.895,straight,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:46:02Z,7 Iron,38,50.27,40.425,1.2435,137.184,137.258,7571,-1284,1,29.5782,6.1183,-8.21,42.3425,-9.7634,-9.2495,-6.3601,-1.21,20.126,draw,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:46:40Z,7 Iron,39,52.754,41.239,1.2792,146.193,146.208,7041,-489,1,34.822,6.5708,-7.54,43.1085,-3.9819,-3.268,-2.877,-0.147,21.503,draw,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:47:18Z,7 Iron,40,56.583,43.501,1.3007,159.286,159.235,7184,-784,1,36.6277,6.8396,-8.595,40.8871,-6.2645,-7.4227,-5.1771,-0.794,19.236,draw,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:47:37Z,7 Iron,41,47.724,38.941,1.2255,130.753,131.496,6945,-2203,1,24.0624,5.5892,-6.974,39.348,-18.4923,-27.2473,-10.4663,-7.439,18.901,pull/draw,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:49:13Z,7 Iron,42,56.957,41.268,1.3802,166.623,167.517,5876,-1152,1,37.4935,6.9143,-8.04,42.3768,-11.3061,-23.3246,-9.3027,-4.861,20.182,pull/draw,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:49:49Z,7 Iron,43,54.941,41.426,1.3262,159.808,160.811,6017,-654,0,30.5109,6.4019,-7.839,35.793,-6.2393,-9.4681,-4.6797,-1.725,17.374,draw,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:50:19Z,7 Iron,44,51.248,39.59,1.2945,144.152,144.833,6496,-282,1,30.3736,6.2297,-7.169,39.4338,-2.488,-1.9891,-1.6596,-0.125,20.053,straight,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:51:22Z,7 Iron,45,54.086,40.997,1.3193,151.505,151.596,6649,-181,1,37.6975,6.804,-7.917,45.2047,-1.5598,-2.8662,-1.1831,-0.643,22.28,straight,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:52:13Z,7 Iron,46,54.083,41.596,1.3002,151.345,151.487,7175,83,1,32.9022,6.5117,-9.84,42.5106,0.6628,-1.9786,0.4985,-0.945,18.966,straight,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:53:06Z,7 Iron,47,53.337,41.653,1.2805,153.924,154.887,5653,-239,0,35.9684,6.6791,-6.132,41.7522,-2.4231,-0.5042,-1.7512,0.453,22.269,straight,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:54:18Z,Pitching Wedge,48,49.059,35.725,1.3732,126.586,125.856,7630,-914,0,38.7986,6.629,-8.972,56.3331,-6.8792,-10.7972,-4.3372,-2.945,28.456,draw,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:54:52Z,Pitching Wedge,49,45.543,37.373,1.2186,119.598,119.361,8056,-527,0,26.9311,5.7354,-8.748,47.2121,-3.7507,-2.5375,-1.9862,-0.256,22.742,draw,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:55:16Z,Pitching Wedge,50,47.498,37.878,1.254,130.363,130.946,5950,49,1,33.2679,6.2479,-8.548,51.9705,0.4718,-2.0612,0.2708,-1.021,26.179,straight,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:55:58Z,Pitching Wedge,51,47.096,38.677,1.2177,116.926,115.854,8613,35,0,37.0785,6.452,-8.681,57.1534,0.2328,4.3394,0.1348,2.05,29.511,straight,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:57:00Z,Pitching Wedge,52,48.144,39.158,1.2295,124.4,123.639,8134,-751,0,35.2157,6.3851,-7.314,50.9277,-5.2971,-8.4013,-3.2196,-2.375,26.597,draw,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:57:49Z,7 Iron,53,55.441,40.343,1.3742,161.109,162.04,5939,-524,1,35.2488,6.7257,-7.33,39.5645,-5.0617,-10.1899,-3.9402,-2.232,19.883,draw,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:58:34Z,7 Iron,54,56.136,41.442,1.3546,172.387,174.777,4256,-144,0,37.2237,6.8739,-7.488,43.0309,-1.9388,2.2354,-1.4733,1.238,21.565,straight,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:59:12Z,7 Iron,55,55.854,42.882,1.3025,162.505,163.457,6133,-1138,0,32.3841,6.5546,-6.282,34.2308,-10.6925,-10.6958,-8.37,-0.819,17.841,draw,ShortIndoor
5376807,2022-08-20 21:15:32,2022-08-20T21:59:43Z,7 Iron,56,58.132,38.628,1.5049,171.4,172.193,5478,-537,0,42.4952,7.2588,-7.093,43.6135,-5.6253,-5.2212,-4.8085,-0.131,22.138,draw,ShortIndoor
5393381,2022-08-20 02:23:19,2022-08-20T02:28:24Z,D BioCell+,1,61.567,48.189,1.2776,212.766,217.602,3655,-628,1,32.76,6.9831,-2.506,22.8327,-9.8927,-7.0515,-9.3456,0.581,15.287,draw,Indoor
5393381,2022-08-20 02:23:19,2022-08-20T02:29:31Z,D BioCell+,2,55.934,48.685,1.1489,179.986,181.897,4393,-1174,0,46.3034,7.5122,0.706,36.173,-15.4976,-26.26,-13.7642,-4.047,25.422,pull/draw,Indoor
5393381,2022-08-20 02:23:19,2022-08-20T02:30:39Z,D BioCell+,3,55.562,47.34,1.1737,188.115,192.952,3251,-1644,0,37.9701,6.8799,-1.877,41.9666,-30.3744,-41.7146,-24.3145,-5.412,23.03,pull/hook,Indoor
5393381,2022-08-20 02:23:19,2022-08-20T02:31:31Z,D BioCell+,4,49.507,46.285,1.0696,149.683,151.218,5620,-2563,1,35.4514,6.5371,-0.852,42.0651,-27.1304,-38.0137,-19.4541,-7.275,24.87,pull/hook,Indoor
5393381,2022-08-20 02:23:19,2022-08-20T02:32:45Z,D BioCell+,5,55.64,44.442,1.252,185.393,189.004,3960,-609,0,33.848,6.7977,-3.272,30.6969,-8.8463,-12.2043,-7.2771,-1.572,19.084,draw,Indoor
5393381,2022-08-20 02:23:19,2022-08-20T02:34:05Z,D BioCell+,6,51.416,46.655,1.102,166.198,170.222,3711,-2179,0,36.7497,6.5927,-5.809,56.9147,-35.9559,-51.2792,-25.563,-9.182,25.904,pull/hook,Indoor
5393381,2022-08-20 02:23:19,2022-08-20T02:35:27Z,D BioCell+,7,46.659,44.386,1.0512,129.482,130.228,4791,-1759,1,45.5396,6.9641,1.195,55.1027,-21.5372,-38.0416,-13.0205,-11.353,36.201,pull/draw,Indoor
5393381,2022-08-20 02:23:19,2022-08-20T02:36:16Z,D BioCell+,8,48.821,44.611,1.0944,155.371,158.723,3586,-974,0,35.5759,6.5344,-6.527,51.1157,-15.7567,-21.211,-9.9304,-4.24,26.561,pull/draw,Indoor
5393381,2022-08-20 02:23:19,2022-08-20T02:39:04Z,D BioCell+,9,56.486,44.743,1.2625,175.777,185.828,3699,250,0,14.516,5.1971,-3.532,14.0088,3.8749,1.0855,2.4468,-0.492,8.671,straight,Indoor
5393381,2022-08-20 02:23:19,2022-08-20T02:40:06Z,D BioCell+,10,61.47,49.368,1.2451,197.419,214.666,2231,96,0,14.7903,5.1874,-1.53,11.6478,2.4661,12.1499,1.4863,3.054,8.95,straight,Indoor
5393381,2022-08-20 02:23:19,2022-08-20T02:41:21Z,D BioCell+,11,61.905,49.242,1.2572,213.976,219.439,3564,57,1,30.2354,6.8319,-2.792,20.7227,0.9163,4.7003,0.8486,0.991,13.949,straight,Indoor
5393381,2022-08-20 02:23:19,2022-08-20T02:42:34Z,D BioCell+,12,64.353,48.646,1.3229,226.463,239.054,1958,-317,0,25.016,6.2614,-2.218,18.6947,-9.3133,-11.755,-7.1948,-1.192,13.021,draw,Indoor
5393381,2022-08-20 02:23:19,2022-08-20T02:43:41Z,D BioCell+,13,60.718,49.369,1.2299,195.791,207.592,3236,-915,0,16.2837,5.4771,-2.107,12.9233,-16.4245,-17.6142,-11.5647,-1.817,8.871,draw,Indoor
5393381,2022-08-20 02:23:19,2022-08-20T02:45:13Z,D BioCell+,14,59.662,49.95,1.1944,196.71,198.656,4530,279,0,46.7439,7.7548,-3.303,35.9284,3.5306,6.3058,3.5432,0.765,22.08,fade,Indoor
